id,stage,winning_character
263719,YOSHIS_STORY,FOX
263720,DREAMLAND,FOX
263721,FINAL_DESTINATION,FOX
263722,FOUNTAIN_OF_DREAMS,FOX
263723,FINAL_DESTINATION,FOX
263724,YOSHIS_STORY,FOX
263725,DREAMLAND,FOX
263726,BATTLEFIELD,MARTH
263727,BATTLEFIELD,MARTH
263728,YOSHIS_STORY,MARTH
263729,FINAL_DESTINATION,FOX
263730,POKEMON_STADIUM,FOX
263731,FOUNTAIN_OF_DREAMS,FOX
263732,YOSHIS_STORY,FOX
263733,POKEMON_STADIUM,FOX
263734,FINAL_DESTINATION,FOX
263735,BATTLEFIELD,MARTH
263736,FOUNTAIN_OF_DREAMS,FOX
263737,DREAMLAND,FOX
263738,POKEMON_STADIUM,FOX
263739,DREAMLAND,MARTH
263740,POKEMON_STADIUM,FOX
263741,BATTLEFIELD,MARTH
263742,POKEMON_STADIUM,FOX
263743,POKEMON_STADIUM,FOX
263744,FOUNTAIN_OF_DREAMS,MARTH
263745,YOSHIS_STORY,FOX
263746,FINAL_DESTINATION,FOX
263747,FOUNTAIN_OF_DREAMS,FOX
263748,BATTLEFIELD,FOX
263749,YOSHIS_STORY,FOX
263750,FINAL_DESTINATION,FOX
263751,POKEMON_STADIUM,FOX
263752,DREAMLAND,MARTH
263753,POKEMON_STADIUM,FOX
263754,YOSHIS_STORY,FOX
263755,FOUNTAIN_OF_DREAMS,MARTH
263756,BATTLEFIELD,FOX
263757,POKEMON_STADIUM,FOX
263758,BATTLEFIELD,MARTH
263759,BATTLEFIELD,FOX
263760,POKEMON_STADIUM,FOX
263761,BATTLEFIELD,FOX
263762,POKEMON_STADIUM,MARTH
263763,YOSHIS_STORY,MARTH
263764,BATTLEFIELD,MARTH
263765,YOSHIS_STORY,MARTH
263766,FINAL_DESTINATION,FOX
263767,DREAMLAND,FOX
263768,BATTLEFIELD,MARTH
263769,YOSHIS_STORY,MARTH
263770,BATTLEFIELD,MARTH
263771,BATTLEFIELD,FOX
263772,BATTLEFIELD,MARTH
263773,YOSHIS_STORY,FOX
263774,POKEMON_STADIUM,MARTH
263775,BATTLEFIELD,MARTH
263776,YOSHIS_STORY,FOX
263777,POKEMON_STADIUM,FOX
263778,BATTLEFIELD,MARTH
263779,YOSHIS_STORY,FOX
263780,POKEMON_STADIUM,MARTH
263781,POKEMON_STADIUM,MARTH
263782,YOSHIS_STORY,FOX
263783,POKEMON_STADIUM,MARTH
263784,YOSHIS_STORY,MARTH
263785,BATTLEFIELD,MARTH
263786,BATTLEFIELD,MARTH
263787,BATTLEFIELD,MARTH
263788,YOSHIS_STORY,FOX
263789,FOUNTAIN_OF_DREAMS,FOX
263790,YOSHIS_STORY,FOX
263791,FOUNTAIN_OF_DREAMS,FOX
263792,FINAL_DESTINATION,MARTH
263793,POKEMON_STADIUM,MARTH
263794,DREAMLAND,MARTH
263795,POKEMON_STADIUM,FOX
263796,POKEMON_STADIUM,MARTH
263797,YOSHIS_STORY,FOX
263798,POKEMON_STADIUM,MARTH
263799,POKEMON_STADIUM,FOX
263800,FOUNTAIN_OF_DREAMS,MARTH
263801,BATTLEFIELD,FOX
263802,POKEMON_STADIUM,MARTH
263803,YOSHIS_STORY,FOX
263804,BATTLEFIELD,FOX
263805,POKEMON_STADIUM,FOX
263806,BATTLEFIELD,MARTH
263807,FOUNTAIN_OF_DREAMS,MARTH
263808,BATTLEFIELD,FOX
263809,POKEMON_STADIUM,MARTH
263810,BATTLEFIELD,FOX
263811,POKEMON_STADIUM,FOX
263812,BATTLEFIELD,FOX
263813,POKEMON_STADIUM,MARTH
263814,YOSHIS_STORY,MARTH
263815,POKEMON_STADIUM,MARTH
263816,BATTLEFIELD,FOX
263817,BATTLEFIELD,MARTH
263818,BATTLEFIELD,MARTH
263819,BATTLEFIELD,FOX
263820,POKEMON_STADIUM,FOX
263821,BATTLEFIELD,FOX
263822,POKEMON_STADIUM,FOX
263823,BATTLEFIELD,FOX
263824,POKEMON_STADIUM,FOX
263825,BATTLEFIELD,MARTH
263826,YOSHIS_STORY,FOX
263827,POKEMON_STADIUM,MARTH
263828,BATTLEFIELD,MARTH
263829,YOSHIS_STORY,MARTH
263830,BATTLEFIELD,MARTH
263831,YOSHIS_STORY,FOX
263832,POKEMON_STADIUM,MARTH
263833,DREAMLAND,MARTH
263834,POKEMON_STADIUM,FOX
263835,FINAL_DESTINATION,MARTH
263836,YOSHIS_STORY,MARTH
263837,YOSHIS_STORY,FOX
263838,POKEMON_STADIUM,MARTH
263839,DREAMLAND,MARTH
263840,BATTLEFIELD,FOX
263841,FINAL_DESTINATION,FOX
263842,BATTLEFIELD,FOX
263843,POKEMON_STADIUM,FOX
263844,BATTLEFIELD,FOX
263845,POKEMON_STADIUM,FOX
263846,BATTLEFIELD,FOX
263847,POKEMON_STADIUM,FOX
263848,BATTLEFIELD,MARTH
263849,BATTLEFIELD,MARTH
263850,BATTLEFIELD,FOX
263851,POKEMON_STADIUM,FOX
263852,DREAMLAND,MARTH
263853,POKEMON_STADIUM,MARTH
263854,POKEMON_STADIUM,FOX
263855,POKEMON_STADIUM,FOX
263856,BATTLEFIELD,MARTH
263857,YOSHIS_STORY,MARTH
263858,POKEMON_STADIUM,FOX
263859,FINAL_DESTINATION,MARTH
263860,YOSHIS_STORY,FOX
263861,BATTLEFIELD,FOX
263862,POKEMON_STADIUM,FOX
263863,BATTLEFIELD,MARTH
263864,POKEMON_STADIUM,MARTH
263865,YOSHIS_STORY,MARTH
263866,BATTLEFIELD,MARTH
263867,POKEMON_STADIUM,MARTH
263868,DREAMLAND,MARTH
263869,BATTLEFIELD,FOX
263870,FINAL_DESTINATION,FOX
263871,FOUNTAIN_OF_DREAMS,FOX
263872,DREAMLAND,FOX
263873,BATTLEFIELD,FOX
263874,POKEMON_STADIUM,FOX
263875,BATTLEFIELD,FOX
263876,DREAMLAND,FOX
263877,BATTLEFIELD,MARTH
263878,DREAMLAND,FOX
263879,YOSHIS_STORY,FOX
263880,BATTLEFIELD,MARTH
263881,YOSHIS_STORY,MARTH
263882,BATTLEFIELD,MARTH
263883,YOSHIS_STORY,FOX
263884,POKEMON_STADIUM,FOX
263885,BATTLEFIELD,FOX
263886,POKEMON_STADIUM,MARTH
263887,YOSHIS_STORY,FOX
263888,FINAL_DESTINATION,FOX
263889,BATTLEFIELD,FOX
263890,POKEMON_STADIUM,FOX
263891,BATTLEFIELD,MARTH
263892,YOSHIS_STORY,MARTH
263893,POKEMON_STADIUM,FOX
263894,POKEMON_STADIUM,MARTH
263895,BATTLEFIELD,MARTH
263896,FINAL_DESTINATION,MARTH
263897,DREAMLAND,MARTH
263898,BATTLEFIELD,MARTH
263899,FINAL_DESTINATION,MARTH
263900,YOSHIS_STORY,FOX
263901,POKEMON_STADIUM,MARTH
263902,FOUNTAIN_OF_DREAMS,MARTH
263903,DREAMLAND,FOX
263904,BATTLEFIELD,FOX
263905,POKEMON_STADIUM,MARTH
263906,YOSHIS_STORY,FOX
263907,BATTLEFIELD,FOX
263908,POKEMON_STADIUM,FOX
263909,FOUNTAIN_OF_DREAMS,FOX
263910,POKEMON_STADIUM,FOX
263911,BATTLEFIELD,FOX
263912,YOSHIS_STORY,FOX
263913,FINAL_DESTINATION,MARTH
263914,YOSHIS_STORY,FOX
263915,DREAMLAND,FOX
263916,FOUNTAIN_OF_DREAMS,MARTH
263917,BATTLEFIELD,FOX
263918,DREAMLAND,FOX
263919,FOUNTAIN_OF_DREAMS,MARTH
263920,FINAL_DESTINATION,FOX
263921,FINAL_DESTINATION,FOX
263922,YOSHIS_STORY,MARTH
263923,FOUNTAIN_OF_DREAMS,FOX
263924,BATTLEFIELD,MARTH
263925,POKEMON_STADIUM,FOX
263926,POKEMON_STADIUM,FOX
263927,POKEMON_STADIUM,MARTH
263928,DREAMLAND,FOX
263929,DREAMLAND,FOX
263930,FINAL_DESTINATION,FOX
263931,BATTLEFIELD,MARTH
263932,YOSHIS_STORY,FOX
263933,POKEMON_STADIUM,FOX
263934,BATTLEFIELD,MARTH
263935,POKEMON_STADIUM,FOX
263936,POKEMON_STADIUM,FOX
263937,BATTLEFIELD,MARTH
263938,POKEMON_STADIUM,MARTH
263939,BATTLEFIELD,MARTH
263940,YOSHIS_STORY,MARTH
263941,BATTLEFIELD,FOX
263942,POKEMON_STADIUM,FOX
263943,BATTLEFIELD,MARTH
263944,BATTLEFIELD,FOX
263945,POKEMON_STADIUM,FOX
263946,BATTLEFIELD,FOX
263947,POKEMON_STADIUM,FOX
263948,BATTLEFIELD,FOX
263949,POKEMON_STADIUM,FOX
263950,BATTLEFIELD,FOX
263951,FINAL_DESTINATION,FOX
263952,BATTLEFIELD,MARTH
263953,BATTLEFIELD,FOX
263954,POKEMON_STADIUM,MARTH
263955,YOSHIS_STORY,FOX
263956,POKEMON_STADIUM,FOX
263957,POKEMON_STADIUM,FOX
263958,BATTLEFIELD,MARTH
263959,YOSHIS_STORY,MARTH
263960,BATTLEFIELD,MARTH
263961,BATTLEFIELD,MARTH
263962,POKEMON_STADIUM,MARTH
263963,YOSHIS_STORY,MARTH
263964,BATTLEFIELD,MARTH
263965,BATTLEFIELD,MARTH
263966,BATTLEFIELD,MARTH
263967,FOUNTAIN_OF_DREAMS,FOX
263968,YOSHIS_STORY,MARTH
263969,POKEMON_STADIUM,FOX
263970,BATTLEFIELD,FOX
263971,FOUNTAIN_OF_DREAMS,MARTH
263972,YOSHIS_STORY,MARTH
263973,FINAL_DESTINATION,FOX
263974,FINAL_DESTINATION,FOX
263975,BATTLEFIELD,MARTH
263976,FOUNTAIN_OF_DREAMS,MARTH
263977,DREAMLAND,MARTH
263978,FINAL_DESTINATION,FOX
263979,FOUNTAIN_OF_DREAMS,FOX
263980,YOSHIS_STORY,FOX
263981,POKEMON_STADIUM,MARTH
263982,YOSHIS_STORY,FOX
263983,DREAMLAND,MARTH
263984,BATTLEFIELD,FOX
263985,POKEMON_STADIUM,FOX
263986,POKEMON_STADIUM,MARTH
263987,YOSHIS_STORY,MARTH
263988,BATTLEFIELD,MARTH
263989,YOSHIS_STORY,MARTH
263990,POKEMON_STADIUM,FOX
263991,POKEMON_STADIUM,MARTH
263992,BATTLEFIELD,FOX
263993,POKEMON_STADIUM,MARTH
263994,YOSHIS_STORY,FOX
263995,DREAMLAND,FOX
263996,DREAMLAND,FOX
263997,POKEMON_STADIUM,MARTH
263998,YOSHIS_STORY,MARTH
263999,FOUNTAIN_OF_DREAMS,FOX
264000,BATTLEFIELD,FOX
264001,FOUNTAIN_OF_DREAMS,FOX
264002,YOSHIS_STORY,MARTH
264003,FOUNTAIN_OF_DREAMS,FOX
264004,FINAL_DESTINATION,FOX
264005,FINAL_DESTINATION,FOX
264006,POKEMON_STADIUM,FOX
264007,DREAMLAND,FOX
264008,YOSHIS_STORY,FOX
264009,BATTLEFIELD,FOX
264010,FOUNTAIN_OF_DREAMS,MARTH
264011,YOSHIS_STORY,FOX
264012,POKEMON_STADIUM,FOX
264013,POKEMON_STADIUM,FOX
264014,POKEMON_STADIUM,MARTH
264015,FOUNTAIN_OF_DREAMS,MARTH
264016,BATTLEFIELD,MARTH
264017,BATTLEFIELD,MARTH
264018,BATTLEFIELD,MARTH
264019,DREAMLAND,FOX
264020,FINAL_DESTINATION,MARTH
264021,FOUNTAIN_OF_DREAMS,MARTH
264022,FINAL_DESTINATION,FOX
264023,POKEMON_STADIUM,FOX
264024,BATTLEFIELD,FOX
264025,FOUNTAIN_OF_DREAMS,MARTH
264026,BATTLEFIELD,FOX
264027,DREAMLAND,FOX
264028,YOSHIS_STORY,MARTH
264029,YOSHIS_STORY,FOX
264030,BATTLEFIELD,MARTH
264031,POKEMON_STADIUM,MARTH
264032,DREAMLAND,FOX
264033,FOUNTAIN_OF_DREAMS,MARTH
264034,DREAMLAND,MARTH
264035,POKEMON_STADIUM,FOX
264036,POKEMON_STADIUM,FOX
264037,YOSHIS_STORY,FOX
264038,DREAMLAND,FOX
264039,FINAL_DESTINATION,FOX
264040,FOUNTAIN_OF_DREAMS,MARTH
264041,YOSHIS_STORY,FOX
264042,YOSHIS_STORY,MARTH
264043,FOUNTAIN_OF_DREAMS,FOX
264044,BATTLEFIELD,FOX
264045,FINAL_DESTINATION,FOX
264046,FINAL_DESTINATION,FOX
264047,FINAL_DESTINATION,MARTH
264048,BATTLEFIELD,FOX
264049,POKEMON_STADIUM,FOX
264050,YOSHIS_STORY,FOX
264051,FOUNTAIN_OF_DREAMS,MARTH
264052,BATTLEFIELD,FOX
264053,POKEMON_STADIUM,MARTH
264054,YOSHIS_STORY,MARTH
264055,DREAMLAND,MARTH
264056,BATTLEFIELD,FOX
264057,POKEMON_STADIUM,FOX
264058,BATTLEFIELD,FOX
264059,POKEMON_STADIUM,MARTH
264060,YOSHIS_STORY,FOX
264061,BATTLEFIELD,FOX
264062,POKEMON_STADIUM,MARTH
264063,YOSHIS_STORY,MARTH
264064,BATTLEFIELD,FOX
264065,POKEMON_STADIUM,FOX
264066,YOSHIS_STORY,MARTH
264067,BATTLEFIELD,MARTH
264068,POKEMON_STADIUM,MARTH
264069,BATTLEFIELD,FOX
264070,POKEMON_STADIUM,FOX
264071,BATTLEFIELD,MARTH
264072,YOSHIS_STORY,MARTH
264073,BATTLEFIELD,MARTH
264074,YOSHIS_STORY,MARTH
264075,YOSHIS_STORY,FOX
264076,BATTLEFIELD,MARTH
264077,YOSHIS_STORY,FOX
264078,POKEMON_STADIUM,FOX
264079,BATTLEFIELD,FOX
264080,POKEMON_STADIUM,MARTH
264081,FINAL_DESTINATION,FOX
264082,BATTLEFIELD,MARTH
264083,YOSHIS_STORY,MARTH
264084,POKEMON_STADIUM,MARTH
264085,BATTLEFIELD,MARTH
264086,YOSHIS_STORY,MARTH
264087,BATTLEFIELD,MARTH
264088,FOUNTAIN_OF_DREAMS,MARTH
264089,FOUNTAIN_OF_DREAMS,FOX
264090,BATTLEFIELD,FOX
264091,BATTLEFIELD,MARTH
264092,POKEMON_STADIUM,FOX
264093,FINAL_DESTINATION,MARTH
264094,POKEMON_STADIUM,FOX
264095,FOUNTAIN_OF_DREAMS,FOX
264096,BATTLEFIELD,FOX
264097,POKEMON_STADIUM,FOX
264098,YOSHIS_STORY,MARTH
264099,BATTLEFIELD,MARTH
264100,BATTLEFIELD,MARTH
264101,FINAL_DESTINATION,MARTH
264102,POKEMON_STADIUM,MARTH
264103,DREAMLAND,MARTH
264104,FOUNTAIN_OF_DREAMS,MARTH
264105,POKEMON_STADIUM,MARTH
264106,FOUNTAIN_OF_DREAMS,FOX
264107,FINAL_DESTINATION,MARTH
264108,DREAMLAND,FOX
264109,POKEMON_STADIUM,MARTH
264110,YOSHIS_STORY,FOX
264111,BATTLEFIELD,FOX
264112,FOUNTAIN_OF_DREAMS,FOX
264113,POKEMON_STADIUM,FOX
264114,BATTLEFIELD,MARTH
264115,YOSHIS_STORY,MARTH
264116,DREAMLAND,MARTH
264117,BATTLEFIELD,FOX
264118,FOUNTAIN_OF_DREAMS,MARTH
264119,FINAL_DESTINATION,MARTH
264120,FOUNTAIN_OF_DREAMS,MARTH
264121,BATTLEFIELD,MARTH
264122,FOUNTAIN_OF_DREAMS,MARTH
264123,FINAL_DESTINATION,MARTH
264124,DREAMLAND,MARTH
264125,FOUNTAIN_OF_DREAMS,MARTH
264126,YOSHIS_STORY,MARTH
264127,FOUNTAIN_OF_DREAMS,FOX
264128,DREAMLAND,FOX
264129,YOSHIS_STORY,MARTH
264130,FINAL_DESTINATION,FOX
264131,POKEMON_STADIUM,MARTH
264132,DREAMLAND,MARTH
264133,BATTLEFIELD,FOX
264134,DREAMLAND,MARTH
264135,POKEMON_STADIUM,FOX
264136,FINAL_DESTINATION,MARTH
264137,YOSHIS_STORY,FOX
264138,BATTLEFIELD,MARTH
264139,FINAL_DESTINATION,FOX
264140,FOUNTAIN_OF_DREAMS,FOX
264141,YOSHIS_STORY,FOX
264142,BATTLEFIELD,FOX
264143,DREAMLAND,FOX
264144,FOUNTAIN_OF_DREAMS,MARTH
264145,FINAL_DESTINATION,MARTH
264146,BATTLEFIELD,MARTH
264147,YOSHIS_STORY,MARTH
264148,POKEMON_STADIUM,FOX
264149,FINAL_DESTINATION,MARTH
264150,POKEMON_STADIUM,MARTH
264151,YOSHIS_STORY,MARTH
264152,FOUNTAIN_OF_DREAMS,MARTH
264153,BATTLEFIELD,FOX
264154,FINAL_DESTINATION,MARTH
264155,YOSHIS_STORY,MARTH
264156,DREAMLAND,MARTH
264157,POKEMON_STADIUM,MARTH
264158,YOSHIS_STORY,MARTH
264159,FINAL_DESTINATION,MARTH
264160,BATTLEFIELD,MARTH
264161,DREAMLAND,FOX
264162,BATTLEFIELD,MARTH
264163,FINAL_DESTINATION,FOX
264164,POKEMON_STADIUM,FOX
264165,DREAMLAND,FOX
264166,YOSHIS_STORY,FOX
264167,BATTLEFIELD,MARTH
264168,POKEMON_STADIUM,MARTH
264169,YOSHIS_STORY,FOX
264170,DREAMLAND,MARTH
264171,FOUNTAIN_OF_DREAMS,MARTH
264172,FINAL_DESTINATION,MARTH
264173,YOSHIS_STORY,MARTH
264174,POKEMON_STADIUM,FOX
264175,FOUNTAIN_OF_DREAMS,MARTH
264176,POKEMON_STADIUM,FOX
264177,POKEMON_STADIUM,MARTH
264178,DREAMLAND,MARTH
264179,YOSHIS_STORY,FOX
264180,DREAMLAND,MARTH
264181,DREAMLAND,FOX
264182,JUNGLE_JAPES,MARTH
264183,DREAMLAND,FOX
264184,FINAL_DESTINATION,FOX
264185,BATTLEFIELD,MARTH
264186,YOSHIS_STORY,MARTH
264187,FINAL_DESTINATION,FOX
264188,POKEMON_STADIUM,FOX
264189,DREAMLAND,FOX
264190,FINAL_DESTINATION,FOX
264191,POKEMON_STADIUM,MARTH
264192,FINAL_DESTINATION,MARTH
264193,DREAMLAND,MARTH
264194,FOUNTAIN_OF_DREAMS,MARTH
264195,BRINSTAR,FOX
264196,CORNERIA,MARTH
264197,YOSHIS_STORY,MARTH
264198,YOSHIS_STORY,MARTH
264199,POKEMON_STADIUM,FOX
264200,YOSHIS_STORY,MARTH
264201,BATTLEFIELD,FOX
264202,YOSHIS_STORY,FOX
264203,FINAL_DESTINATION,MARTH
264204,POKEMON_STADIUM,FOX
264205,YOSHIS_STORY,MARTH
264206,BATTLEFIELD,MARTH
264207,FOUNTAIN_OF_DREAMS,MARTH
264208,YOSHIS_STORY,MARTH
264209,YOSHIS_STORY,MARTH
264210,BATTLEFIELD,MARTH
264211,BATTLEFIELD,FOX
264212,FINAL_DESTINATION,MARTH
264213,BATTLEFIELD,MARTH
264214,POKEMON_STADIUM,FOX
264215,YOSHIS_STORY,FOX
264216,POKEMON_STADIUM,FOX
264217,POKEMON_STADIUM,MARTH
264218,BATTLEFIELD,MARTH
264219,YOSHIS_STORY,FOX
264220,DREAMLAND,FOX
264221,DREAMLAND,FOX
264222,BATTLEFIELD,FOX
264223,FINAL_DESTINATION,MARTH
264224,FINAL_DESTINATION,MARTH
264225,FOUNTAIN_OF_DREAMS,MARTH
264226,YOSHIS_STORY,MARTH
264227,DREAMLAND,MARTH
264228,POKEMON_STADIUM,MARTH
264229,BATTLEFIELD,MARTH
264230,POKEMON_STADIUM,MARTH
264231,FOUNTAIN_OF_DREAMS,MARTH
264232,POKEMON_STADIUM,MARTH
264233,POKEMON_STADIUM,MARTH
264234,BATTLEFIELD,FOX
264235,YOSHIS_STORY,FOX
264236,YOSHIS_STORY,FOX
264237,POKEMON_STADIUM,MARTH
264238,FOUNTAIN_OF_DREAMS,MARTH
264239,DREAMLAND,FOX
264240,DREAMLAND,MARTH
264241,FINAL_DESTINATION,MARTH
264242,POKEMON_STADIUM,MARTH
264243,YOSHIS_STORY,MARTH
264244,FOUNTAIN_OF_DREAMS,MARTH
264245,YOSHIS_STORY,FOX
264246,FINAL_DESTINATION,MARTH
264247,YOSHIS_STORY,FOX
264248,FOUNTAIN_OF_DREAMS,FOX
264249,YOSHIS_STORY,FOX
264250,BATTLEFIELD,MARTH
264251,BATTLEFIELD,MARTH
264252,FINAL_DESTINATION,MARTH
264253,YOSHIS_STORY,MARTH
264254,FOUNTAIN_OF_DREAMS,FOX
264255,YOSHIS_STORY,MARTH
264256,POKEMON_STADIUM,MARTH
264257,DREAMLAND,MARTH
264258,BATTLEFIELD,MARTH
264259,FINAL_DESTINATION,MARTH
264260,DREAMLAND,MARTH
264261,FOUNTAIN_OF_DREAMS,MARTH
264262,BATTLEFIELD,MARTH
264263,POKEMON_STADIUM,MARTH
264264,YOSHIS_STORY,MARTH
264265,FINAL_DESTINATION,MARTH
264266,FINAL_DESTINATION,FOX
264267,POKEMON_STADIUM,MARTH
264268,YOSHIS_STORY,MARTH
264269,BATTLEFIELD,FOX
264270,FINAL_DESTINATION,MARTH
264271,DREAMLAND,MARTH
264272,POKEMON_STADIUM,FOX
264273,DREAMLAND,MARTH
264274,FOUNTAIN_OF_DREAMS,FOX
264275,YOSHIS_STORY,FOX
264276,BATTLEFIELD,MARTH
264277,YOSHIS_STORY,MARTH
264278,BATTLEFIELD,FOX
264279,POKEMON_STADIUM,FOX
264280,YOSHIS_STORY,MARTH
264281,FOUNTAIN_OF_DREAMS,MARTH
264282,YOSHIS_STORY,MARTH
264283,BATTLEFIELD,MARTH
264284,YOSHIS_STORY,MARTH
264285,YOSHIS_STORY,FOX
264286,POKEMON_STADIUM,MARTH
264287,BATTLEFIELD,FOX
264288,YOSHIS_STORY,FOX
264289,BATTLEFIELD,FOX
264290,YOSHIS_STORY,FOX
264291,BATTLEFIELD,FOX
264292,YOSHIS_STORY,FOX
264293,BATTLEFIELD,MARTH
264294,POKEMON_STADIUM,FOX
264295,FINAL_DESTINATION,MARTH
264296,FINAL_DESTINATION,MARTH
264297,POKEMON_STADIUM,FOX
264298,YOSHIS_STORY,FOX
264299,POKEMON_STADIUM,MARTH
264300,BATTLEFIELD,FOX
264301,YOSHIS_STORY,MARTH
264302,POKEMON_STADIUM,MARTH
264303,YOSHIS_STORY,FOX
264304,POKEMON_STADIUM,FOX
264305,YOSHIS_STORY,MARTH
264306,YOSHIS_STORY,FOX
264307,FINAL_DESTINATION,FOX
264308,YOSHIS_STORY,FOX
264309,POKEMON_STADIUM,FOX
264310,POKEMON_STADIUM,FOX
264311,POKEMON_STADIUM,FOX
264312,YOSHIS_STORY,MARTH
264313,POKEMON_STADIUM,MARTH
264314,POKEMON_STADIUM,FOX
264315,DREAMLAND,MARTH
264316,YOSHIS_STORY,FOX
264317,POKEMON_STADIUM,MARTH
264318,BATTLEFIELD,FOX
264319,YOSHIS_STORY,FOX
264320,BATTLEFIELD,FOX
264321,FOUNTAIN_OF_DREAMS,MARTH
264322,YOSHIS_STORY,FOX
264323,DREAMLAND,FOX
264324,POKEMON_STADIUM,FOX
264325,FINAL_DESTINATION,MARTH
264326,POKEMON_STADIUM,FOX
264327,YOSHIS_STORY,FOX
264328,FINAL_DESTINATION,FOX
264329,FOUNTAIN_OF_DREAMS,FOX
264330,POKEMON_STADIUM,FOX
264331,DREAMLAND,FOX
264332,BATTLEFIELD,FOX
264333,YOSHIS_STORY,MARTH
264334,DREAMLAND,FOX
264335,FINAL_DESTINATION,FOX
264336,YOSHIS_STORY,FOX
264337,POKEMON_STADIUM,FOX
264338,BATTLEFIELD,FOX
264339,DREAMLAND,FOX
264340,FOUNTAIN_OF_DREAMS,FOX
264341,BATTLEFIELD,FOX
264342,FINAL_DESTINATION,FOX
264343,POKEMON_STADIUM,FOX
264344,YOSHIS_STORY,FOX
264345,DREAMLAND,FOX
264346,FOUNTAIN_OF_DREAMS,FOX
264347,FINAL_DESTINATION,FOX
264348,DREAMLAND,FOX
264349,FOUNTAIN_OF_DREAMS,FOX
264350,YOSHIS_STORY,FOX
264351,BATTLEFIELD,MARTH
264352,BATTLEFIELD,FOX
264353,POKEMON_STADIUM,FOX
264354,YOSHIS_STORY,FOX
264355,BATTLEFIELD,FOX
264356,POKEMON_STADIUM,FOX
264357,DREAMLAND,FOX
264358,FOUNTAIN_OF_DREAMS,FOX
264359,POKEMON_STADIUM,FOX
264360,POKEMON_STADIUM,FOX
264361,YOSHIS_STORY,FOX
264362,POKEMON_STADIUM,MARTH
264363,FOUNTAIN_OF_DREAMS,MARTH
264364,YOSHIS_STORY,FOX
264365,POKEMON_STADIUM,MARTH
264366,BATTLEFIELD,MARTH
264367,POKEMON_STADIUM,FOX
264368,FINAL_DESTINATION,MARTH
264369,BATTLEFIELD,MARTH
264370,POKEMON_STADIUM,MARTH
264371,YOSHIS_STORY,MARTH
264372,YOSHIS_STORY,FOX
264373,POKEMON_STADIUM,FOX
264374,YOSHIS_STORY,MARTH
264375,YOSHIS_STORY,FOX
264376,POKEMON_STADIUM,MARTH
264377,BATTLEFIELD,MARTH
264378,POKEMON_STADIUM,MARTH
264379,BATTLEFIELD,MARTH
264380,BATTLEFIELD,FOX
264381,POKEMON_STADIUM,FOX
264382,YOSHIS_STORY,MARTH
264383,YOSHIS_STORY,FOX
264384,POKEMON_STADIUM,MARTH
264385,YOSHIS_STORY,FOX
264386,POKEMON_STADIUM,MARTH
264387,BATTLEFIELD,MARTH
264388,BATTLEFIELD,FOX
264389,YOSHIS_STORY,MARTH
264390,YOSHIS_STORY,MARTH
264391,YOSHIS_STORY,FOX
264392,POKEMON_STADIUM,FOX
264393,YOSHIS_STORY,FOX
264394,FINAL_DESTINATION,FOX
264395,FOUNTAIN_OF_DREAMS,MARTH
264396,FINAL_DESTINATION,FOX
264397,DREAMLAND,FOX
264398,YOSHIS_STORY,MARTH
264399,YOSHIS_STORY,FOX
264400,FINAL_DESTINATION,MARTH
264401,BATTLEFIELD,FOX
264402,BATTLEFIELD,FOX
264403,POKEMON_STADIUM,MARTH
264404,FOUNTAIN_OF_DREAMS,MARTH
264405,DREAMLAND,MARTH
264406,FOUNTAIN_OF_DREAMS,MARTH
264407,FINAL_DESTINATION,MARTH
264408,BATTLEFIELD,MARTH
264409,YOSHIS_STORY,FOX
264410,POKEMON_STADIUM,FOX
264411,FINAL_DESTINATION,MARTH
264412,POKEMON_STADIUM,FOX
264413,FINAL_DESTINATION,FOX
264414,BATTLEFIELD,FOX
264415,FOUNTAIN_OF_DREAMS,MARTH
264416,POKEMON_STADIUM,FOX
264417,FOUNTAIN_OF_DREAMS,FOX
264418,FOUNTAIN_OF_DREAMS,FOX
264419,FINAL_DESTINATION,FOX
264420,BATTLEFIELD,MARTH
264421,YOSHIS_STORY,FOX
264422,POKEMON_STADIUM,FOX
264423,BATTLEFIELD,FOX
264424,YOSHIS_STORY,FOX
264425,FINAL_DESTINATION,MARTH
264426,YOSHIS_STORY,MARTH
264427,POKEMON_STADIUM,MARTH
264428,YOSHIS_STORY,MARTH
264429,DREAMLAND,MARTH
264430,FINAL_DESTINATION,FOX
264431,BATTLEFIELD,FOX
264432,FOUNTAIN_OF_DREAMS,MARTH
264433,DREAMLAND,FOX
264434,BATTLEFIELD,FOX
264435,FOUNTAIN_OF_DREAMS,MARTH
264436,POKEMON_STADIUM,FOX
264437,YOSHIS_STORY,MARTH
264438,FINAL_DESTINATION,FOX
264439,DREAMLAND,MARTH
264440,BATTLEFIELD,MARTH
264441,YOSHIS_STORY,MARTH
264442,FOUNTAIN_OF_DREAMS,FOX
264443,POKEMON_STADIUM,MARTH
264444,YOSHIS_STORY,MARTH
264445,YOSHIS_STORY,MARTH
264446,YOSHIS_STORY,FOX
264447,BATTLEFIELD,MARTH
264448,FOUNTAIN_OF_DREAMS,MARTH
264449,DREAMLAND,FOX
264450,POKEMON_STADIUM,FOX
264451,FINAL_DESTINATION,FOX
264452,FOUNTAIN_OF_DREAMS,MARTH
264453,BATTLEFIELD,FOX
